loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1900,1, Graduate, Yes,9600000,35900000,8,534,24500000,17700000,31900000,5400000, Rejected
1901,3, Graduate, No,1400000,3500000,16,365,2600000,2200000,2900000,1600000, Rejected
1902,4, Not Graduate, Yes,5000000,18100000,12,424,5200000,2000000,14500000,6100000, Rejected
1903,5, Graduate, Yes,5700000,12800000,14,488,13600000,1000000,13200000,5500000, Rejected
1904,0, Graduate, Yes,4500000,12200000,20,311,11200000,5000000,12700000,2400000, Rejected
1905,2, Not Graduate, Yes,5100000,16800000,2,504,6400000,2700000,17100000,4400000, Approved
1906,1, Not Graduate, No,5200000,10500000,20,317,3000000,8000000,19300000,5300000, Rejected
1907,4, Not Graduate, No,8400000,29000000,2,463,12700000,1100000,20100000,6700000, Approved
1908,1, Not Graduate, Yes,9000000,34000000,16,842,6300000,16900000,22900000,5800000, Approved
1909,0, Graduate, Yes,700000,2100000,12,813,200000,1300000,2200000,500000, Approved
1910,2, Not Graduate, No,5000000,14700000,12,837,2200000,7200000,11700000,4800000, Approved
1911,4, Not Graduate, Yes,2000000,5200000,16,724,5200000,3800000,4600000,2800000, Approved
1912,2, Graduate, Yes,1200000,4600000,20,605,3600000,1500000,4600000,600000, Approved
1913,5, Graduate, Yes,6500000,24100000,6,441,14100000,9600000,15300000,5200000, Rejected
1914,4, Graduate, No,8700000,25200000,18,790,25000000,9100000,18400000,8400000, Approved
1915,1, Not Graduate, Yes,5400000,13600000,4,821,11600000,8700000,19900000,5600000, Approved
1916,0, Graduate, No,6400000,14000000,8,486,5100000,12700000,23900000,3700000, Rejected
1917,5, Not Graduate, No,9600000,27100000,8,594,25500000,4600000,26800000,13300000, Approved
1918,5, Not Graduate, No,8100000,26300000,4,429,3600000,8500000,22200000,6900000, Approved
1919,0, Not Graduate, Yes,8800000,25000000,4,400,11300000,4000000,23600000,9400000, Rejected
1920,0, Graduate, No,8800000,17500000,4,848,25400000,8200000,31600000,5100000, Approved
1921,1, Not Graduate, No,6400000,21500000,6,489,1600000,4600000,17600000,8900000, Rejected
1922,2, Graduate, No,2900000,6600000,10,326,8600000,2200000,7400000,3400000, Rejected
1923,5, Graduate, No,1600000,6100000,8,663,3900000,800000,6400000,1200000, Approved
1924,1, Not Graduate, No,1600000,5100000,18,729,2500000,2000000,6200000,900000, Approved
1925,2, Graduate, Yes,3100000,10700000,4,398,3100000,3000000,7400000,2000000, Approved
1926,3, Graduate, Yes,8100000,19900000,20,347,22800000,14400000,29800000,5500000, Rejected
1927,0, Graduate, Yes,5500000,17100000,8,353,400000,200000,17100000,5200000, Rejected
1928,1, Graduate, Yes,9700000,34300000,20,756,15700000,18500000,26800000,14100000, Approved
1929,1, Not Graduate, Yes,5600000,18000000,10,531,6500000,9000000,19800000,8400000, Rejected
1930,2, Not Graduate, Yes,4500000,16600000,4,679,10300000,3100000,11700000,5000000, Approved
1931,0, Graduate, No,4200000,11000000,20,817,6700000,2400000,11700000,6100000, Approved
1932,1, Not Graduate, No,9100000,23300000,18,792,800000,12600000,32100000,12400000, Approved
1933,4, Graduate, Yes,3200000,12800000,18,664,6300000,3400000,7600000,2100000, Approved
1934,4, Graduate, Yes,6200000,21300000,16,882,11800000,3500000,12900000,4100000, Approved
1935,0, Graduate, No,9100000,27100000,12,787,24300000,2900000,34800000,9500000, Approved
1936,1, Not Graduate, No,3900000,12300000,10,683,1000000,700000,11700000,2400000, Approved
1937,2, Not Graduate, Yes,8000000,28100000,18,765,24000000,10500000,17700000,8200000, Approved
1938,0, Graduate, Yes,8200000,29700000,6,405,3900000,800000,23900000,5700000, Rejected
1939,5, Graduate, No,2300000,4900000,4,529,6200000,3900000,9200000,2000000, Rejected
1940,1, Graduate, No,3700000,8700000,20,885,6200000,3500000,10900000,2600000, Approved
1941,2, Graduate, Yes,6200000,23800000,4,489,2900000,7500000,21300000,3300000, Approved
1942,3, Graduate, Yes,1000000,2600000,6,341,2900000,1700000,3600000,1100000, Rejected
1943,1, Not Graduate, No,6000000,20000000,12,637,10800000,4300000,20000000,8600000, Approved
1944,5, Not Graduate, Yes,1700000,4600000,12,503,900000,2200000,4800000,1200000, Rejected
1945,1, Graduate, No,7100000,14300000,12,720,4600000,500000,27300000,8400000, Approved
1946,1, Graduate, Yes,8900000,21200000,8,716,5400000,9200000,23800000,7900000, Approved
1947,4, Graduate, Yes,1300000,3900000,16,566,700000,200000,3400000,1600000, Approved
1948,1, Not Graduate, No,6700000,25000000,20,598,5300000,12900000,13600000,7000000, Approved
1949,5, Not Graduate, No,3200000,9300000,6,656,7000000,3200000,12700000,4200000, Approved
1950,0, Not Graduate, No,7500000,28700000,2,895,2000000,4100000,21500000,7200000, Approved
1951,1, Not Graduate, Yes,700000,1800000,16,641,2100000,400000,1600000,900000, Approved
1952,2, Graduate, No,6400000,16500000,8,544,12100000,6300000,15200000,5400000, Rejected
1953,5, Graduate, Yes,3600000,12500000,12,795,10600000,2700000,11100000,4800000, Approved
1954,2, Graduate, Yes,3400000,10300000,4,745,4900000,4000000,10000000,3900000, Approved
1955,4, Graduate, Yes,5900000,11800000,8,479,11000000,1200000,15700000,3900000, Rejected
1956,5, Graduate, No,1200000,2400000,14,495,1800000,1800000,4100000,1300000, Rejected
1957,2, Not Graduate, No,9700000,30200000,14,769,23700000,13600000,26400000,7500000, Approved
1958,5, Graduate, No,4200000,12500000,18,723,1200000,300000,12900000,6100000, Approved
1959,4, Graduate, No,9300000,26100000,16,623,11700000,10500000,21100000,10700000, Approved
1960,0, Graduate, No,7600000,30100000,2,743,20700000,8700000,27600000,9600000, Approved
1961,2, Graduate, No,6200000,16900000,12,754,2300000,4200000,15300000,7900000, Approved
1962,0, Graduate, No,8900000,21600000,10,552,2300000,9900000,20700000,11900000, Approved
1963,4, Not Graduate, Yes,7900000,27300000,10,560,23100000,14400000,28500000,10900000, Approved
1964,1, Graduate, Yes,3500000,10800000,14,632,6900000,1500000,10900000,4200000, Approved
1965,1, Not Graduate, Yes,9100000,23600000,20,535,2800000,17600000,26400000,4500000, Rejected
1966,5, Not Graduate, No,2800000,8200000,14,615,7400000,3300000,6700000,2700000, Approved
1967,3, Not Graduate, No,1300000,3300000,8,795,1400000,800000,4600000,1600000, Approved
1968,5, Graduate, Yes,5300000,14000000,6,633,11800000,4500000,12800000,6100000, Approved
1969,2, Graduate, No,6000000,13900000,4,533,3000000,9600000,14600000,4100000, Rejected
1970,0, Not Graduate, No,4300000,11000000,4,374,7100000,7300000,9300000,4700000, Rejected
1971,4, Not Graduate, Yes,7300000,22900000,12,848,6300000,2900000,28500000,4100000, Approved
1972,4, Graduate, No,7800000,28500000,4,803,15500000,11300000,21100000,9800000, Approved
1973,1, Not Graduate, Yes,6000000,20300000,14,845,5000000,7800000,23700000,8700000, Approved
1974,4, Not Graduate, No,4200000,9400000,4,726,10000000,8100000,16100000,5500000, Approved
1975,4, Graduate, Yes,8000000,31200000,6,482,19800000,11500000,22200000,5700000, Rejected
1976,5, Graduate, Yes,7600000,18000000,12,452,7900000,4300000,23800000,4700000, Rejected
1977,4, Not Graduate, No,9400000,20200000,10,803,24800000,1000000,34400000,4800000, Approved
1978,1, Not Graduate, Yes,400000,900000,8,828,600000,500000,1500000,300000, Approved
1979,0, Graduate, No,2700000,7500000,6,832,7700000,1200000,10000000,2500000, Approved
1980,0, Graduate, No,7500000,15900000,2,535,17500000,5700000,23600000,4500000, Rejected
1981,0, Graduate, Yes,4700000,16200000,16,317,12700000,400000,9400000,2500000, Rejected
1982,1, Not Graduate, Yes,1600000,4800000,14,544,2200000,200000,6200000,1200000, Rejected
1983,0, Not Graduate, No,3700000,12700000,14,797,1300000,1100000,12300000,3700000, Approved
1984,1, Not Graduate, No,3200000,12000000,16,597,6800000,1900000,7700000,2200000, Approved
1985,5, Not Graduate, No,9300000,28300000,12,741,7600000,12900000,32400000,5200000, Approved
1986,0, Not Graduate, No,200000,800000,20,331,300000,0,500000,100000, Rejected
1987,3, Not Graduate, No,9000000,26500000,8,533,17100000,12400000,27800000,6000000, Rejected
1988,1, Not Graduate, No,6900000,22700000,16,394,3800000,4300000,27400000,8700000, Rejected
1989,4, Graduate, Yes,5000000,19600000,18,611,13400000,4400000,14400000,4600000, Approved
1990,5, Not Graduate, No,5100000,13500000,20,840,1400000,5300000,14700000,4500000, Approved
1991,4, Graduate, No,3700000,7600000,14,794,9500000,7300000,12100000,4500000, Approved
1992,1, Not Graduate, No,5300000,17800000,12,889,15300000,500000,14900000,6800000, Approved
1993,3, Graduate, Yes,9000000,18600000,16,518,18400000,17600000,28900000,10300000, Rejected
1994,2, Not Graduate, No,700000,2300000,8,663,700000,500000,2800000,1000000, Approved
1995,0, Graduate, No,2500000,8900000,2,662,4000000,2100000,9700000,3000000, Approved
1996,0, Not Graduate, No,4600000,14400000,14,642,10100000,8700000,11100000,4800000, Approved
1997,4, Not Graduate, Yes,9200000,30100000,6,632,23700000,6600000,34200000,6200000, Approved
1998,3, Graduate, Yes,2200000,4400000,2,861,1300000,2600000,4500000,2300000, Approved
1999,0, Graduate, Yes,5500000,18200000,4,332,8100000,4000000,16400000,5600000, Approved
2000,2, Not Graduate, No,4300000,8800000,6,512,7200000,6500000,16900000,2700000, Rejected
2001,3, Graduate, No,1300000,3100000,14,348,1500000,600000,3900000,600000, Rejected
2002,1, Not Graduate, Yes,6800000,16800000,10,736,2000000,2600000,23800000,5600000, Approved
2003,0, Graduate, No,3000000,11300000,16,478,5600000,2000000,9800000,2000000, Rejected
2004,0, Not Graduate, Yes,1200000,3000000,4,827,3200000,600000,2300000,1500000, Approved
2005,2, Not Graduate, Yes,7000000,23800000,10,689,8400000,5400000,15700000,7800000, Approved
2006,0, Graduate, Yes,5300000,12900000,20,826,15500000,6800000,12000000,5200000, Approved
2007,1, Not Graduate, No,7300000,19200000,14,599,18400000,5400000,15900000,3700000, Approved
2008,1, Graduate, No,6500000,18500000,16,815,6300000,10000000,13400000,4000000, Approved
2009,3, Not Graduate, Yes,5200000,15000000,20,432,6900000,5000000,15600000,5100000, Rejected
2010,4, Not Graduate, Yes,2800000,9200000,18,442,5800000,4800000,8400000,1300000, Rejected
2011,2, Graduate, No,3000000,6500000,4,476,7900000,300000,9400000,1500000, Rejected
2012,3, Not Graduate, Yes,5100000,18000000,6,510,13400000,6600000,17200000,7600000, Rejected
2013,4, Graduate, No,8700000,32100000,8,397,8900000,17000000,34700000,4800000, Rejected
2014,0, Not Graduate, No,9200000,24700000,14,438,4800000,16000000,20600000,10700000, Rejected
2015,1, Graduate, Yes,6200000,19700000,18,820,11200000,3400000,15600000,4700000, Approved
2016,1, Not Graduate, No,1200000,4600000,20,323,2000000,1700000,2600000,1400000, Rejected
2017,1, Not Graduate, Yes,7000000,20300000,14,837,7700000,2200000,19700000,5500000, Approved
2018,5, Graduate, Yes,3800000,10100000,2,571,7400000,6600000,12600000,3300000, Approved
2019,0, Graduate, No,4900000,16300000,14,479,1600000,6400000,18600000,2700000, Rejected
2020,2, Graduate, Yes,7800000,22100000,6,533,11900000,2500000,19300000,10800000, Rejected
2021,1, Not Graduate, No,7000000,26600000,16,460,20500000,3300000,27700000,4600000, Rejected
2022,3, Not Graduate, No,5800000,20600000,20,434,8400000,2700000,22600000,7000000, Rejected
2023,5, Not Graduate, No,2000000,6900000,18,516,4600000,3400000,6500000,1600000, Rejected
2024,4, Graduate, No,8300000,24600000,2,382,1400000,1200000,16700000,6600000, Rejected
2025,3, Graduate, No,5500000,11600000,6,745,9400000,8000000,12800000,5400000, Approved
2026,5, Graduate, No,1400000,3400000,6,697,2000000,500000,4600000,1600000, Approved
2027,4, Graduate, No,3700000,12300000,6,364,5900000,4200000,13700000,4400000, Rejected
2028,0, Not Graduate, No,9300000,31900000,2,331,7100000,11200000,23700000,8000000, Approved
2029,0, Graduate, Yes,7000000,14000000,4,702,9000000,3100000,21400000,7600000, Approved
2030,4, Not Graduate, Yes,9400000,25700000,14,845,27300000,4100000,26500000,12200000, Approved
2031,4, Not Graduate, Yes,2600000,8500000,4,392,5500000,100000,8800000,2900000, Approved
2032,2, Graduate, No,1500000,4900000,16,387,-100000,2400000,3700000,1300000, Rejected
2033,1, Graduate, Yes,1800000,6300000,12,749,4200000,200000,3800000,2700000, Approved
2034,3, Graduate, Yes,7700000,22300000,20,895,22200000,13300000,23900000,9100000, Approved
2035,4, Graduate, Yes,2100000,8200000,20,432,6000000,900000,5600000,1000000, Rejected
2036,0, Not Graduate, No,8200000,20900000,14,766,4400000,12300000,18400000,12100000, Approved
2037,4, Not Graduate, No,7700000,17200000,6,561,6000000,5000000,15400000,6800000, Approved
2038,5, Not Graduate, No,7700000,19000000,2,539,4000000,14500000,29300000,4100000, Rejected
2039,5, Graduate, No,7100000,18200000,8,750,21000000,7900000,20800000,5300000, Approved
2040,2, Graduate, No,3900000,13600000,10,373,11600000,1000000,8400000,3600000, Rejected
2041,1, Not Graduate, Yes,5200000,20500000,10,407,1100000,3400000,18200000,3800000, Rejected
2042,0, Not Graduate, Yes,7300000,24000000,18,651,16600000,100000,19600000,4500000, Approved
2043,3, Graduate, No,8700000,31100000,16,760,400000,1800000,19300000,4800000, Rejected
2044,3, Graduate, No,9000000,22700000,16,793,11700000,10800000,35000000,7000000, Approved
2045,4, Graduate, No,400000,800000,16,685,500000,300000,1300000,600000, Approved
2046,2, Not Graduate, Yes,3300000,10700000,8,806,5700000,600000,11500000,4900000, Approved
2047,0, Not Graduate, No,7000000,23600000,14,663,13800000,9100000,21300000,7200000, Approved
2048,2, Graduate, Yes,2100000,8100000,4,592,2000000,2500000,7900000,2700000, Approved
2049,1, Graduate, No,3200000,8900000,12,866,5100000,700000,9900000,2400000, Approved
2050,4, Not Graduate, No,9700000,31700000,10,342,700000,100000,36700000,12000000, Rejected
2051,4, Graduate, Yes,3800000,12500000,18,859,3900000,4600000,8200000,2700000, Approved
2052,4, Graduate, No,400000,1000000,20,692,500000,400000,1600000,200000, Approved
2053,4, Not Graduate, Yes,3200000,6800000,16,675,8000000,1900000,6800000,4000000, Approved
2054,1, Graduate, Yes,3500000,13100000,10,477,3200000,6200000,7500000,3100000, Rejected
2055,4, Not Graduate, No,6400000,19700000,20,400,2300000,6100000,20100000,6200000, Rejected
2056,0, Not Graduate, Yes,6200000,16200000,6,508,5600000,5700000,21500000,3600000, Rejected
2057,3, Not Graduate, Yes,7000000,26100000,18,689,17200000,5700000,20500000,5900000, Approved
2058,0, Graduate, No,9200000,28200000,12,455,19200000,6400000,34700000,5900000, Rejected
2059,5, Not Graduate, Yes,7500000,20800000,6,617,100000,14200000,19300000,8200000, Approved
2060,5, Not Graduate, Yes,6800000,22800000,14,382,17600000,700000,21700000,5800000, Rejected
2061,0, Not Graduate, Yes,6200000,14900000,8,855,-100000,7200000,14200000,8200000, Approved
2062,5, Graduate, Yes,5700000,15000000,20,819,15500000,9800000,14100000,3400000, Approved
2063,4, Graduate, Yes,7100000,18200000,4,790,2500000,2200000,25500000,9600000, Approved
2064,3, Graduate, Yes,1300000,4800000,14,808,3100000,2000000,5100000,1500000, Approved
2065,2, Not Graduate, No,5200000,16800000,18,369,5400000,8600000,17000000,6800000, Rejected
2066,3, Graduate, No,5600000,20300000,4,330,16100000,5100000,15300000,4200000, Approved
2067,0, Graduate, Yes,2500000,5400000,6,463,1900000,3500000,8200000,1800000, Rejected
2068,3, Graduate, No,6900000,22800000,16,582,17700000,2200000,23500000,4400000, Approved
2069,0, Graduate, No,3100000,6500000,2,391,100000,3800000,9900000,2400000, Rejected
2070,4, Not Graduate, No,7600000,18600000,18,779,9100000,5600000,15200000,10000000, Approved
2071,3, Not Graduate, No,1600000,3300000,8,609,4700000,100000,6000000,800000, Approved
2072,4, Not Graduate, No,8100000,19300000,14,821,16500000,8500000,25800000,8300000, Approved
2073,4, Graduate, No,1500000,3400000,10,778,3800000,300000,4000000,2200000, Approved
2074,0, Graduate, No,2400000,5300000,16,482,5500000,4200000,8400000,2600000, Rejected
2075,5, Graduate, No,5600000,20300000,4,772,10600000,6000000,13600000,7600000, Approved
2076,3, Graduate, No,8900000,24400000,10,774,11200000,6100000,31400000,7300000, Approved
2077,1, Graduate, No,500000,1300000,14,619,1500000,100000,2000000,500000, Approved
2078,0, Graduate, No,9700000,31600000,18,607,24300000,7900000,32400000,7500000, Approved
2079,3, Not Graduate, Yes,7100000,16700000,4,435,1700000,9600000,24300000,6200000, Rejected
2080,1, Not Graduate, No,7200000,28100000,14,767,10000000,10400000,27500000,4000000, Approved
2081,1, Graduate, Yes,8400000,26200000,14,643,19400000,11500000,17900000,6900000, Approved
2082,4, Not Graduate, No,4300000,13900000,2,894,10100000,100000,8600000,3300000, Approved
2083,0, Not Graduate, Yes,8800000,29800000,8,343,20000000,4900000,33300000,12200000, Rejected
2084,2, Not Graduate, No,6900000,16500000,16,785,19600000,8600000,27100000,3600000, Approved
2085,1, Not Graduate, Yes,3600000,13400000,16,732,5200000,6700000,7300000,3300000, Approved
2086,2, Not Graduate, No,1900000,4600000,12,587,3000000,1300000,4800000,1100000, Approved
2087,2, Graduate, No,6600000,21500000,18,471,13700000,9800000,17100000,4800000, Rejected
2088,2, Graduate, No,1500000,3300000,4,763,300000,1200000,5400000,700000, Approved
2089,3, Not Graduate, Yes,4000000,8600000,4,667,11500000,6300000,15300000,3500000, Approved
2090,4, Graduate, No,5800000,18500000,16,436,1400000,5500000,17100000,6500000, Rejected
2091,4, Graduate, Yes,8600000,23300000,12,785,18800000,3800000,23500000,4500000, Approved
2092,2, Graduate, No,4500000,11400000,10,388,11600000,3000000,14300000,2900000, Rejected
2093,5, Not Graduate, Yes,2100000,4900000,12,651,2500000,2100000,6100000,1800000, Approved
2094,1, Graduate, No,7100000,26000000,16,727,4300000,9500000,18900000,8900000, Approved
